Flow id,Src IP,Dst IP,Dst port,Protocol,Application protocol,Duration,Received bytes,Received packets,Transmitted bytes,Transmitted packets,Total bytes,Total packets,label,family
-694398557694368680,10.0.2.27,17.253.73.205,80,tcp,-,103739,3334,21,1743,23,5077,44,normal,-
-4276875668474932326,10.0.2.27,77.75.79.195,443,tcp,tls,873716,1800298,1675,100826,1330,1901124,3005,normal,-
2995437536823675541,10.0.2.27,77.75.78.196,443,tcp,-,701015,179706,321,51605,285,231311,606,normal,-
2462589392247834957,10.0.2.27,23.195.248.26,443,tcp,tls,419455,2723908,2040,101023,1598,2824931,3638,normal,-
-1165333644226170667,10.0.2.27,142.251.36.138,443,tcp,tls,48509,132588,681,111699,660,244287,1341,normal,-
1139097529868269489,10.0.2.27,77.75.76.104,443,tcp,tls,95382,82300,158,19174,140,101474,298,normal,-
-6819762712485572130,10.0.2.27,185.89.210.20,443,tcp,tls,22794,11642,28,4894,24,16536,52,normal,-
6386872622500734427,10.0.2.27,77.75.78.36,443,tcp,tls,344943,51546,126,17282,125,68828,251,normal,-
-2112472997177305620,10.0.2.27,141.95.47.54,443,tcp,tls,189751,57056,102,10407,88,67463,190,normal,-
-8711265168897239914,10.0.2.27,95.100.146.66,80,tcp,-,1231477,47748,225,29481,236,77229,461,normal,-
2831106026518675287,10.0.2.27,77.75.78.104,443,tcp,tls,46407,61787,101,17931,104,79718,205,normal,-
-3864228661529094252,10.0.2.27,151.101.1.69,443,tcp,tls,175826,106920,242,25287,212,132207,454,normal,-
4115297145135436483,10.0.2.27,23.195.248.219,443,tcp,tls,550970,6419516,4611,138439,2195,6557955,6806,normal,-
-279225702905615462,10.0.2.27,142.251.36.67,80,tcp,http,949781,24197,160,18274,169,42471,329,normal,-
9122648419066399891,10.0.2.27,146.59.30.96,443,tcp,-,386,120,2,256,4,376,6,normal,-
2711755706606797802,10.0.2.27,34.107.221.82,80,tcp,http,834369,8510,107,8414,110,16924,217,normal,-
1822369280641772886,10.0.2.27,77.75.78.20,443,tcp,tls,857168,44912,149,57993,144,102905,293,normal,-
1937297746788005592,10.0.2.27,212.56.133.81,443,tcp,tls,2090,12482,40,4802,40,17284,80,normal,-
844280501760026788,10.0.2.27,77.75.76.209,443,tcp,tls,77288,176550,163,9215,105,185765,268,normal,-
-1507996746295574838,10.0.2.27,198.47.127.20,443,tcp,tls,341398,12930,42,5206,40,18136,82,normal,-
-3087307793319428222,10.0.2.27,77.75.79.129,443,tcp,tls,513777,21276,63,7275,65,28551,128,normal,-
4262532112177168359,10.0.2.27,41.216.83.81,443,tcp,tls,4744,16042,43,5147,39,21189,82,normal,-
1523000221071776371,10.0.2.27,15.236.117.205,443,tcp,tls,64538,14262,40,7222,38,21484,78,normal,-
-6744507726765354919,10.0.2.27,185.64.190.78,443,tcp,tls,343022,12274,42,4944,42,17218,84,normal,-
3048915347357821107,10.0.2.27,142.251.36.130,443,tcp,tls,890021,88710,185,20335,173,109045,358,normal,-
-53446619374516341,10.0.2.27,34.117.237.239,443,tcp,tls,789744,23585,94,10305,95,33890,189,normal,-
6529275603687814339,10.0.2.27,104.18.32.68,80,tcp,http,1070706,23470,164,15868,178,39338,342,normal,-
1974157738736637653,10.0.2.27,31.30.189.76,443,tcp,tls,17861,16632,30,3657,33,20289,63,normal,-
953915309116823493,10.0.2.27,77.75.79.234,443,tcp,tls,170903,40678,55,4518,39,45196,94,normal,-
-8718978889608820892,10.0.2.27,192.229.221.95,80,tcp,http,2530473,84661,438,58332,454,142993,892,normal,-
1401803625952588021,10.0.2.27,142.251.36.65,443,tcp,tls,171398,29592,48,5159,48,34751,96,normal,-
7086311611449757061,10.0.2.27,157.240.30.3,443,tcp,tls,27561,34721,318,130943,268,165664,586,normal,-
-6014919578341045408,10.0.2.27,35.224.170.84,80,tcp,http,822,884,10,754,10,1638,20,normal,-
-7863133239084132998,10.0.2.27,157.240.30.18,443,tcp,tls,152889,123909,319,35937,275,159846,594,normal,-
8832748876643128215,10.0.2.27,8.8.8.8,53,udp,dns,5769877,398928,2428,222793,2435,621721,4863,normal,-
-7415774022266785431,10.0.2.27,142.251.37.110,443,tcp,tls,1415802,370605,627,69399,562,440004,1189,normal,-
-2275240576872421709,10.0.2.27,142.251.37.98,443,tcp,tls,631039,166498,286,29671,256,196169,542,normal,-
-382155680346777747,10.0.2.27,142.251.36.132,443,tcp,tls,1227558,423468,569,52445,536,475913,1105,normal,-
-5755437606256299791,10.0.2.27,142.251.37.110,443,udp,-,322270,2279113,2581,914998,1882,3194111,4463,normal,-
4608732527779521533,10.0.2.27,23.195.248.208,443,tcp,tls,317499,25590,66,7615,56,33205,122,normal,-
4638133225203384927,10.0.2.27,142.251.36.98,443,udp,-,106341,111414,264,59793,203,171207,467,normal,-
2083226548088625295,10.0.2.27,77.75.78.157,443,tcp,tls,522541,26463,82,9229,82,35692,164,normal,-
-3858945911454779189,10.0.2.27,142.251.37.99,443,tcp,tls,616067,690898,688,43519,459,734417,1147,normal,-
6996104190188828276,10.0.2.27,31.30.189.12,443,tcp,tls,28821,27720,50,6095,55,33815,105,normal,-
-4650093668190508959,10.0.2.27,31.13.72.12,443,tcp,tls,2244,20760,57,6762,50,27522,107,normal,-
-1173783088214379943,10.0.2.27,157.240.30.35,443,tcp,tls,136088,1146708,1062,72263,1004,1218971,2066,normal,-
-5712658470404758510,10.0.2.27,142.251.37.106,443,tcp,tls,276009,107375,173,18297,155,125672,328,normal,-
-5920778378885515181,10.0.2.27,141.95.47.56,443,tcp,tls,202572,27344,62,7428,58,34772,120,normal,-
5764252163196217418,10.0.2.27,158.194.230.160,443,tcp,-,299581,1992116,1646,114730,1112,2106846,2758,normal,-
-4966700536721626637,10.0.2.27,147.229.2.90,443,tcp,tls,39807,1182678,911,44938,572,1227616,1483,normal,-
-614904160861936069,10.0.2.27,142.251.37.98,443,udp,-,210305,371003,509,103895,317,474898,826,normal,-
-5820144129389292443,10.0.2.27,142.251.36.78,443,tcp,tls,158433,382179,381,25183,254,407362,635,normal,-
2977796809192899287,10.0.2.27,142.251.36.98,443,tcp,tls,477988,78802,215,24854,204,103656,419,normal,-
-3999097524952947523,10.0.2.27,142.251.36.118,443,tcp,tls,512839,19695,57,6015,59,25710,116,normal,-
1278180735663707893,10.0.2.27,142.251.36.132,443,udp,-,433730,8505975,8845,1473711,4547,9979686,13392,normal,-
-3304622155453605556,10.0.2.27,91.151.132.18,443,tcp,tls,1658,12264,40,4618,36,16882,76,normal,-
3268595052101571029,10.0.2.27,157.240.221.16,443,tcp,tls,1381,19372,54,6607,49,25979,103,normal,-
2592171471469086026,10.0.2.27,77.75.78.93,443,tcp,tls,342316,14784,48,5386,48,20170,96,normal,-
-5103867154995383501,10.0.2.27,31.30.189.78,443,tcp,tls,348087,233533,216,15760,175,249293,391,normal,-
8282908681636672321,10.0.2.27,142.251.36.97,443,tcp,tls,349112,254663,359,34560,327,289223,686,normal,-
8883021626569446220,10.0.2.27,217.75.217.17,443,tcp,tls,2300,12440,38,4588,36,17028,74,normal,-
-8516822140395023193,10.0.2.27,142.251.36.67,443,udp,-,145384,189535,412,103946,352,293481,764,normal,-
4520065868836101264,10.0.2.27,147.229.9.226,443,tcp,tls,232727,159426,352,46961,343,206387,695,normal,-
4063621187279380084,10.0.2.27,147.229.71.28,443,tcp,tls,270538,2720754,2063,144101,1690,2864855,3753,normal,-
-6391990124206090700,10.0.2.27,77.75.77.222,443,tcp,tls,521249,388646,396,35999,293,424645,689,normal,-
5323278457219510028,10.0.2.27,64.210.135.119,443,tcp,tls,16706,79194,116,10534,84,89728,200,normal,-
-2198609495444293549,10.0.2.27,142.251.37.99,443,udp,-,52848,218382,235,41040,166,259422,401,normal,-
-5944442102773608995,10.0.2.27,64.210.135.112,443,tcp,tls,30762,394948,296,16360,256,411308,552,normal,-
-2596035573758407294,10.0.2.27,17.253.144.10,443,tcp,tls,664,17599,34,4938,35,22537,69,normal,-
3948544016531927334,10.0.2.27,142.251.36.99,80,tcp,-,1401611,46179,246,33434,257,79613,503,normal,-
3840077232738661486,10.0.2.27,205.185.208.142,443,tcp,tls,82238,207449,221,15654,154,223103,375,normal,-
-4459130352222371830,10.0.2.27,142.251.36.142,443,udp,-,181934,3413129,3068,541227,1499,3954356,4567,normal,-
-5187516682969983803,10.0.2.27,142.251.36.86,443,tcp,tls,76853,136222,200,19264,170,155486,370,normal,-
-2681635795840106027,10.0.2.27,87.240.129.133,443,tcp,-,148,120,2,256,4,376,6,normal,-
-2417808179953103951,10.0.2.27,142.251.36.134,443,tcp,tls,342544,12582,36,3938,38,16520,74,normal,-
8086241701382885733,10.0.2.27,66.254.114.156,443,tcp,tls,10962,8522,24,2546,24,11068,48,normal,-
-8069697809682144733,10.0.2.27,77.75.79.165,443,tcp,tls,513594,21858,70,8483,71,30341,141,normal,-
-9201981088319063875,10.0.2.27,157.240.247.8,443,tcp,tls,822,14232,42,4608,36,18840,78,normal,-
-707078218765749903,10.0.2.27,13.107.42.14,443,tcp,tls,345002,177657,336,73029,313,250686,649,normal,-
7947339597227736349,10.0.2.27,216.239.32.36,443,udp,-,50261,41474,87,24789,68,66263,155,normal,-
6287003181217250709,10.0.2.27,216.239.32.36,443,tcp,tls,512809,28219,92,11555,90,39774,182,normal,-
-4898698335495736483,10.0.2.27,18.66.2.31,443,tcp,tls,177503,52057,71,6107,59,58164,130,normal,-
2988065713392083984,10.0.2.27,157.240.30.27,443,udp,-,82306,3629119,3121,136415,1120,3765534,4241,normal,-
-1896838202333909107,10.0.2.27,142.250.27.157,443,tcp,tls,814,13454,38,4636,36,18090,74,normal,-
-3443530738984897861,10.0.2.27,31.30.189.78,443,udp,-,2972,1877764,1366,47592,462,1925356,1828,normal,-
-757471763942618311,10.0.2.27,142.251.36.134,443,udp,-,1067,17866,24,6359,21,24225,45,normal,-
-8503498976062393655,10.0.2.27,142.251.36.97,443,udp,-,80445,1332222,1139,113721,535,1445943,1674,normal,-
3913125386095573251,10.0.2.27,23.195.249.173,443,tcp,tls,204115,134206,200,19765,163,153971,363,normal,-
3634494154747123293,10.0.2.27,31.30.189.76,443,udp,-,5426,4196256,3050,88906,910,4285162,3960,normal,-
1096640451666890788,10.0.2.27,142.251.36.99,443,tcp,tls,1192154,97313,227,23854,215,121167,442,normal,-
5318273318284541399,10.0.2.27,104.18.20.226,80,tcp,-,264093,12639,53,5370,57,18009,110,normal,-
7476524248384273925,10.0.2.27,142.251.36.150,443,tcp,tls,19973,26208,56,6969,57,33177,113,normal,-
-359484602941081536,10.0.2.27,142.251.36.74,443,tcp,tls,565602,126059,234,27780,209,153839,443,normal,-
8039158494202685723,10.0.2.27,204.79.197.203,443,tcp,tls,58308,14154,32,3702,32,17856,64,normal,-
3597634162798491232,10.0.2.27,212.56.133.81,443,udp,-,524,18502,26,3988,14,22490,40,normal,-
2807237111346991265,10.0.2.27,151.101.193.21,443,tcp,tls,245336,27632,63,7105,58,34737,121,normal,-
-3247319793816644404,10.0.2.27,216.18.168.30,443,tcp,tls,10364,10132,20,2438,22,12570,42,normal,-
5922868528187653999,10.0.2.27,41.216.83.81,443,udp,-,1300,18468,26,4076,14,22544,40,normal,-
5020221522264927747,10.0.2.27,31.30.189.145,443,tcp,tls,525606,643204,595,35516,362,678720,957,normal,-
8269585517304042783,10.0.2.27,142.251.36.67,443,tcp,tls,416135,98353,280,32785,256,131138,536,normal,-
8465791598416603990,10.0.2.27,95.100.146.16,443,tcp,tls,269381,239853,245,18767,182,258620,427,normal,-
-6068379230675019372,10.0.2.27,195.12.177.81,443,tcp,tls,340794,9346,40,3938,38,13284,78,normal,-
8656440606199313916,10.0.2.27,31.30.189.12,443,udp,-,6266,7394308,5322,132898,1462,7527206,6784,normal,-
8357563327305663851,10.0.2.27,192.124.249.36,80,tcp,http,266638,24261,63,7351,65,31612,128,normal,-
6689210839303308207,10.0.2.27,23.195.248.72,443,tcp,tls,123715,1464191,1049,40025,664,1504216,1713,normal,-
-5265007027450116329,10.0.2.27,66.254.114.41,443,tcp,tls,93833,147620,156,11628,104,159248,260,normal,-
-4216782389098397593,10.0.2.27,104.16.56.101,443,tcp,tls,168535,17007,47,5507,44,22514,91,normal,-
-412630685803978527,10.0.2.27,186.192.90.12,443,tcp,tls,66282,19141,47,5758,49,24899,96,normal,-
-3129086808502983768,10.0.2.27,104.17.49.95,443,tcp,tls,133619,31364,101,14889,101,46253,202,normal,-
-3933358169415870238,10.0.2.27,185.152.64.17,443,tcp,-,282,120,2,256,4,376,6,normal,-
9016877423589889517,10.0.2.27,18.66.0.143,443,tcp,tls,186554,3376374,2650,107725,1330,3484099,3980,normal,-
562623830931137688,10.0.2.27,87.248.119.251,443,tcp,tls,417907,934539,875,59792,571,994331,1446,normal,-
-4577878577441127492,10.0.2.27,91.198.174.192,443,tcp,tls,158851,40385,103,11796,96,52181,199,normal,-
-2338761108942461883,10.0.2.27,142.251.36.118,443,udp,-,18265,1829624,1415,57035,501,1886659,1916,normal,-
-7204189254175568864,10.0.2.27,18.66.8.8,443,tcp,tls,70319,182650,174,12557,139,195207,313,normal,-
-8924171382942279590,10.0.2.27,95.100.146.34,443,tcp,tls,119694,24314,74,7488,72,31802,146,normal,-
-5394853344096944703,10.0.2.27,99.86.3.97,443,tcp,tls,396489,771389,649,37102,463,808491,1112,normal,-
2420452043535874516,10.0.2.27,99.84.146.129,443,tcp,tls,119086,17878,50,5850,44,23728,94,normal,-
-5110899430147625015,10.0.2.27,18.64.100.43,443,tcp,tls,44084,36577,84,10037,92,46614,176,normal,-
4610093965345091327,10.0.2.27,34.107.204.85,443,tcp,tls,231507,32480,86,11525,91,44005,177,normal,-
2574850898711582495,10.0.2.27,13.107.21.200,443,tcp,-,573054,51921,189,28130,190,80051,379,normal,-
7047306785986040277,10.0.2.27,147.92.243.206,443,tcp,tls,104711,40978,82,8975,84,49953,166,normal,-
-3474429193189713754,10.0.2.27,204.79.197.212,443,tcp,tls,207481,16310,43,5244,42,21554,85,normal,-
4852219159541157965,10.0.2.27,142.250.102.155,443,tcp,tls,16946,12084,30,3350,30,15434,60,normal,-
-7903386031129619756,10.0.2.27,217.75.217.17,443,udp,-,1786,23924,34,9830,18,33754,52,normal,-
3122041480945943516,10.0.2.27,104.17.69.176,443,tcp,tls,115004,53434,68,5350,48,58784,116,normal,-
8214861776471059323,10.0.2.27,142.251.36.81,443,tcp,tls,39220,13306,30,3458,32,16764,62,normal,-
-302622442215362452,10.0.2.27,149.154.167.99,443,tcp,tls,95360,14386,32,3598,34,17984,66,normal,-
6124050254099984107,10.0.2.27,52.97.188.66,443,tcp,tls,916,94022,90,5340,54,99362,144,normal,-
-3901109196953889633,10.0.2.27,35.157.246.167,443,tcp,tls,73193,31573,78,12269,75,43842,153,normal,-
1300851813069404104,10.0.2.27,142.251.36.74,443,udp,-,9193,173461,200,38251,133,211712,333,normal,-
-3804186864551608503,10.0.2.27,104.18.17.182,443,tcp,tls,2240,12842,32,4220,34,17062,66,normal,-
-8024652532761795941,10.0.2.27,142.251.36.106,443,tcp,tls,248048,558705,556,38068,354,596773,910,normal,-
-8024680393031465139,10.0.2.27,185.89.211.84,443,tcp,tls,22330,11670,28,5219,27,16889,55,normal,-
6674990891499754882,10.0.2.27,156.40.212.210,443,tcp,tls,168166,28334,66,7348,70,35682,136,normal,-
5441875117375671599,10.0.2.27,87.248.119.252,443,tcp,tls,1064,33128,69,7570,65,40698,134,normal,-
-303729243200998282,10.0.2.27,18.156.0.31,443,tcp,tls,33537,42086,63,9427,54,51513,117,normal,-
8617395511108519051,10.0.2.27,66.254.114.38,443,tcp,tls,61100,28473,61,8394,55,36867,116,normal,-
8432959482298338194,10.0.2.27,104.16.57.101,443,tcp,tls,487275,33068,128,30581,125,63649,253,normal,-
-4182176473125730781,10.0.2.27,104.16.124.96,443,tcp,tls,3514,188780,169,11883,119,200663,288,normal,-
4007735480177004526,10.0.2.27,104.19.188.97,443,tcp,tls,749861,226924,277,22723,232,249647,509,normal,-
-5546784418325008188,10.0.2.27,151.101.129.69,443,tcp,tls,342392,155008,214,16550,152,171558,366,normal,-
2892081505880330828,10.0.2.27,18.203.33.237,443,tcp,tls,317212,21292,72,9678,69,30970,141,normal,-
3529813149838537273,10.0.2.27,104.17.234.204,443,tcp,tls,114170,13152,56,6462,56,19614,112,normal,-
3062140041963073661,10.0.2.27,142.251.36.65,443,udp,-,27424,673088,509,23838,196,696926,705,normal,-
-6119466768232857470,10.0.2.27,142.251.36.142,443,tcp,tls,641062,166958,300,33769,293,200727,593,normal,-
2401610538477062030,10.0.2.27,199.232.196.124,443,tcp,tls,183352,459905,425,27829,282,487734,707,normal,-
-1657099550939100417,10.0.2.27,104.18.22.41,443,tcp,-,85975,40440,121,16415,126,56855,247,normal,-
-1780918774481845676,10.0.2.27,52.35.165.153,443,tcp,tls,92484,32890,131,43539,127,76429,258,normal,-
6185795766529734328,10.0.2.27,18.64.84.37,80,tcp,http,67644,2964,16,1878,18,4842,34,normal,-
-8966838436214666372,10.0.2.27,151.101.194.137,443,tcp,tls,174076,368061,318,17575,212,385636,530,normal,-
-5321901934360361455,10.0.2.27,104.18.167.224,443,tcp,tls,83816,55089,77,6666,65,61755,142,normal,-
-4159807713378806803,10.0.2.27,142.251.36.78,443,udp,-,88335,1320257,1246,272632,701,1592889,1947,normal,-
-6070702856602339110,10.0.2.27,70.42.32.223,443,tcp,tls,22790,13701,39,6709,36,20410,75,normal,-
5359126005451714193,10.0.2.27,200.147.3.157,443,tcp,tls,59045,13152,36,5269,38,18421,74,normal,-
-5166118939315762749,10.0.2.27,151.101.193.26,443,tcp,tls,365455,18834,52,5505,51,24339,103,normal,-
5745848515408851306,10.0.2.27,91.189.91.157,123,udp,ntp,948,540,6,540,6,1080,12,normal,-
7778516944458632724,10.0.2.27,35.241.9.51,443,tcp,tls,3358,12742,30,4210,32,16952,62,normal,-
8736813504344900864,10.0.2.27,64.210.135.114,443,tcp,tls,526,8932,26,2964,22,11896,48,normal,-
-4052322054394272870,10.0.2.27,142.251.37.106,443,udp,-,19946,215187,219,30184,131,245371,350,normal,-
8270365724618001302,10.0.2.27,34.111.9.237,443,tcp,tls,1320,31042,46,4526,40,35568,86,normal,-
-7877189358536618266,10.0.2.27,216.239.34.36,443,tcp,tls,230520,30228,103,13989,101,44217,204,normal,-
-4431060402353168205,10.0.2.27,188.65.124.92,443,tcp,tls,92069,17392,45,5780,45,23172,90,normal,-
-2174487217388392050,10.0.2.27,162.159.138.60,443,tcp,tls,11412,6868,18,2330,20,9198,38,normal,-
6329893001950302005,10.0.2.27,142.251.36.129,443,tcp,tls,5338,35013,77,8445,67,43458,144,normal,-
-3426824069228035679,10.0.2.27,198.47.127.18,443,tcp,tls,137871,24168,64,12341,61,36509,125,normal,-
4709251763368306747,10.0.2.27,142.251.36.130,443,udp,-,40401,110109,136,27790,96,137899,232,normal,-
-3526694111287387377,10.0.2.27,192.229.221.24,443,tcp,tls,137513,17709,53,5579,47,23288,100,normal,-
4002282094125753856,10.0.2.27,18.66.2.126,443,tcp,tls,117734,15794,36,4228,34,20022,70,normal,-
-8511709907140191532,10.0.2.27,146.75.118.132,443,tcp,tls,18816,62378,68,5006,48,67384,116,normal,-
8348989617131680398,10.0.2.27,140.82.121.4,443,tcp,tls,30478,7916,30,3134,26,11050,56,normal,-
-5547383398928970507,10.0.2.27,104.17.113.188,443,tcp,tls,452571,22098,77,8790,75,30888,152,normal,-
702511752335133142,10.0.2.27,34.120.133.55,443,tcp,tls,672,16262,38,4408,36,20670,74,normal,-
7581106597707199449,10.0.2.27,34.107.254.252,443,tcp,tls,89062,25743,65,7574,65,33317,130,normal,-
7649720280563851985,10.0.2.27,142.251.36.131,443,tcp,tls,142271,376555,309,20765,181,397320,490,normal,-
195136168588415849,10.0.2.27,151.101.193.91,443,tcp,tls,11814,775696,587,22893,318,798589,905,normal,-
542609441933620692,10.0.2.27,95.100.146.59,443,tcp,tls,68277,1780215,1359,76056,814,1856271,2173,normal,-
1912629482212172205,10.0.2.27,23.64.52.128,443,tcp,tls,155750,33156,62,6296,58,39452,120,normal,-
6118093765340154849,10.0.2.27,213.19.162.31,443,tcp,tls,42687,34035,96,19497,90,53532,186,normal,-
-227753756334737361,10.0.2.27,23.195.249.96,443,tcp,tls,81462,255590,229,12163,140,267753,369,normal,-
-6574691226159465844,10.0.2.27,18.64.103.63,443,tcp,tls,173112,98974,94,5654,62,104628,156,normal,-
7477784346193151037,10.0.2.27,52.28.203.152,443,tcp,tls,179880,34850,113,22491,115,57341,228,normal,-
-7837348073153608390,10.0.2.27,18.64.99.47,443,tcp,tls,175724,22522,42,4688,42,27210,84,normal,-
-8868050525802163058,10.0.2.27,18.64.103.92,443,tcp,tls,389823,25366,68,8675,65,34041,133,normal,-
4025554257779258985,10.0.2.27,18.64.119.3,443,tcp,tls,176760,105958,102,5166,58,111124,160,normal,-
7467351514850858834,10.0.2.27,34.149.12.213,443,tcp,tls,26652,36119,92,19239,95,55358,187,normal,-
-5366294779452895755,10.0.2.27,104.17.214.204,443,tcp,tls,113834,12752,44,5048,42,17800,86,normal,-
2700715307322464588,10.0.2.27,18.64.103.94,443,tcp,tls,389874,49367,90,11882,86,61249,176,normal,-
1763508293113553917,10.0.2.27,104.244.42.197,443,tcp,tls,172416,9520,36,4752,34,14272,70,normal,-
5481275036511476400,10.0.2.27,87.248.100.216,443,tcp,tls,280110,937104,767,51768,540,988872,1307,normal,-
4506242527070232939,10.0.2.27,34.201.195.249,443,tcp,tls,166834,16442,46,5774,44,22216,90,normal,-
794795812408933298,10.0.2.27,142.251.37.102,443,tcp,tls,3603,63149,98,9544,91,72693,189,normal,-
-6843508407324623704,10.0.2.27,13.37.25.97,443,tcp,tls,95123,32114,117,40751,112,72865,229,normal,-
-1883318228335157595,10.0.2.27,146.75.120.157,443,tcp,tls,174148,44430,64,4838,44,49268,108,normal,-
-6086393843002735652,10.0.2.27,172.64.154.85,443,tcp,tls,284730,16885,51,6171,48,23056,99,normal,-
-5752089812364783016,10.0.2.27,35.163.217.60,443,tcp,tls,1259850,9646,42,5104,36,14750,78,normal,-
6348380685396468099,10.0.2.27,18.168.187.73,443,tcp,tls,89760,14767,50,8705,47,23472,97,normal,-
8673583677170827340,10.0.2.27,45.79.189.238,443,tcp,tls,1530,14902,24,3684,24,18586,48,normal,-
4469501968237514749,10.0.2.27,23.195.248.142,443,tcp,tls,156735,13697,53,5948,47,19645,100,normal,-
-8485132540129682612,10.0.2.27,54.171.39.218,443,tcp,tls,122474,13718,38,4416,38,18134,76,normal,-
